Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2795,11001922,"Prakhar Shukla","2023-10-21 20:27:26",5.6036,2,vish404
2796,11101123,george-nigmatulin,"2023-10-22 08:54:28",5.6036,1,georgenigmatulin
2797,11091912,HL,"2023-10-22 09:04:45",5.6036,1,huaiyuli23
2798,11066086,"harsha vardhan N","2023-10-23 07:00:43",5.6036,1,harshavardhann1023
2799,11114016,junyiyang,"2023-10-23 07:17:20",5.6036,1,junyiyang959
2800,10955743,"[Deleted] 16c9c424-5d28-4a39-82da-8f5a56d5de25","2023-10-23 21:57:19",5.6036,2,del=16bbd55ddcd6d6db
2801,11121576,"[Deleted] 2a78ec7d-f34d-470c-bcac-e605498f025e","2023-10-24 05:10:21",5.6036,1,del=e43b00c19020f2a6
2802,10980870,"Abhilash Awasthi","2023-10-24 10:08:03",5.6036,1,abhilashawasthi
2803,11124007,Pearlyn,"2023-10-24 13:27:13",5.6036,1,princess10
2804,11121396,"Ting-Yu Dai","2023-10-24 13:56:11",5.6036,1,tingyudai
2805,11016238,"Md Raza Khan","2023-10-24 16:12:48",5.6036,2,mdrazakhan
2806,11125201,"VENKAT BHARADWAJ G","2023-10-24 17:04:13",5.6036,1,venkatbharadwajg
2807,11129242,"Vigneswaran Manoharan","2023-10-25 10:13:43",5.6036,1,vigneshmano
2808,10958141,"Billy Wei Ye","2023-11-04 06:24:13",5.6036,2,billyweiye
2809,11129174,"Denis Semenov","2023-10-25 13:51:39",5.6036,1,denjustden
2810,11096596,jinseulpark,"2023-10-25 14:28:58",5.6036,1,jinseulpark
2811,11050768,"Shu Cheng","2023-10-26 07:05:39",5.6036,2,shucheing
2812,11135537,"srivaishnavi dosapati","2023-10-27 06:46:20",5.6036,2,srivaishnavidosapati
2813,11135900,"Bhanutejaswi Ganesu","2023-10-26 14:00:13",5.6036,1,bhanutejaswiganesu
2814,10973796,Point73,"2023-10-26 17:19:04",5.6036,1,"jaimecheung,macelph00,mateuszadamski01,michaelzhang5478,yiannisharidemou"
2815,11102289,"Andreas Akarepis","2023-10-26 18:01:25",5.6036,1,peterrps
2816,11138736,"Arramali Dakshayani","2023-10-27 06:00:33",5.6036,1,arramalidakshayani
2817,11139509,"venkata Himavanth","2023-10-27 06:13:32",5.6036,1,venkatahimavanth
2818,11139570,"Usha Sri Kurre","2023-10-27 06:17:42",5.6036,1,ushasrikurre
2819,11139594,"Harshitha Gadiraju","2023-10-27 06:23:43",5.6036,1,harshithagadiraju
2820,11139615,"Dharmika Gurajada","2023-10-27 06:25:30",5.6036,1,dharmikagurajada
2821,11139620,"Lalitha Rani sagiraju","2023-10-27 06:26:45",5.6036,1,lalitharanisagiraju
2822,11139642,"Srilekha Seethepalli","2023-10-27 06:29:13",5.6036,1,srilekhaseethepalli
2823,11139647,"Navya Seeram","2023-10-27 06:30:04",5.6036,1,navyaseeram
2824,11139659,"Md junaid sufi","2023-10-27 06:30:41",5.6036,1,mdjunaidsufi
2825,11139658,varshini230,"2023-10-27 06:32:34",5.6036,1,varshini230
2826,11139740,"HARSHA VARDHAN","2023-10-27 06:45:17",5.6036,1,klharsha
2827,11139768,suryapavan116,"2023-10-27 06:51:06",5.6036,1,suryapavan116
2828,11139816,"MR. TEJA","2023-10-27 07:02:03",5.6036,1,mrteja
2829,11139832,Madhuri_1222,"2023-10-27 07:06:55",5.6036,1,madhuri1222
2830,11140383,梦断楼兰,"2023-10-27 08:53:11",5.6036,1,zhuaxia
2831,11045245,f6468,"2023-10-27 10:05:52",5.6036,1,aleks123
2832,11140845,BavineniHoshita,"2023-10-27 10:49:27",5.6036,1,bavinenihoshita
2833,11140842,"GINJUPALLI TEJASWI","2023-10-27 10:49:59",5.6036,1,ginjupallitejaswi
2834,11140902,"Swetha D V G","2023-10-27 11:06:47",5.6036,1,swethadvg
2835,11140967,"Ishitha Ponamala","2023-10-27 11:14:27",5.6036,1,ishithaponamala
2836,11141070,"BACHU LAHARI","2023-10-27 11:32:38",5.6036,1,bachulahari
2837,11141119,"Rayarapu Abhigna","2023-10-27 11:36:42",5.6036,1,rayarapuabhigna
2838,11008321,"Yupeng Gong","2023-10-27 12:31:37",5.6036,1,yupenggong
2839,11140973,"K. Saketh Naga Sreenivas","2023-10-27 16:21:59",5.6036,1,ksakethnagasreenivas
2840,11143963,"Syed Arshiya","2023-10-28 02:19:55",5.6036,1,syedarshiya
2841,11144568,"Geethika Sri","2023-10-28 04:41:12",5.6036,1,geethikasri
2842,11144656,"Murala Rishith","2023-10-28 06:00:23",5.6036,1,muralarishith
2843,11144649,"Madhuri Nallam","2023-10-28 06:01:44",5.6036,1,madhurinallam07
2844,11088905,"Kalli Yogabala","2023-10-28 06:03:40",5.6036,1,kalliyogabala
2845,11144991,"Jasmine Mobeena Shaik","2023-10-28 06:36:45",5.6036,1,jasminemobeenashaik
2846,11127432,"Yanamadala Harika","2023-10-28 10:26:08",5.6036,1,yanamadalaharika
2847,11123839,"WANG Qi","2023-10-28 10:59:12",5.6036,1,"cooperzhou,qjustq"
2848,11145861,"PVS.Mokshitha Reddy","2023-10-28 11:14:42",5.6036,1,pvsmokshithareddy
2849,11126486,"Kaggle Gaggle","2023-10-28 15:32:40",5.6036,1,"joshfink2022,just2410"
2850,10986404,WhiteBox,"2023-10-28 17:51:59",5.6036,1,"chris1245,dcanones,rashido"
2851,11140629,DenoiseLAB,"2023-10-31 12:13:31",5.6036,2,vladimirmironovvfx
2852,11149124,jannik312,"2023-10-29 13:02:53",5.6036,1,jannik312
2853,11049449,SKjumath,"2023-10-29 13:29:39",5.6036,1,skjumath
2854,10947815,"praveen oswal","2023-10-29 15:56:34",5.6036,1,praveen648
2855,11150045,"Gleb Pashchenko","2023-10-29 22:09:37",5.6036,1,vexxer854
2856,11075817,alinred,"2023-10-30 06:16:46",5.6036,1,alinred
2857,11155013,"Nico But","2023-10-30 17:35:43",5.6036,1,nicobut
2858,11158952,"Adrian Rivera","2023-10-31 05:31:00",5.6036,1,adrianrivera
2859,11160916,"Focus William","2023-10-31 05:43:30",5.6036,1,focuswilliam
2860,11152404,"Gaoxiang Luo","2023-11-01 02:24:14",5.6036,1,gaoxiangluo
2861,11165795,"Francis Zhang","2023-11-20 04:57:17",5.6036,2,franciszhang07
2862,11168820,"Jing #2","2023-11-01 12:56:05",5.6036,1,jingjie
2863,11050095,hsyy04,"2023-11-19 03:31:03",5.6036,2,"hsyy04,mingyuehu1104"
2864,11075101,"ML@Purdue Trading","2023-11-02 18:32:40",5.6036,1,"kshitijshah30,narenvelnambi,yayeet1006"
2865,11158904,"luong long 2","2023-11-03 01:56:42",5.6036,1,luonglong2
2866,11176502,"changchun feng","2023-11-03 01:59:03",5.6036,1,changchunfeng
2867,11037996,"om prakash tiwari","2023-11-03 16:31:49",5.6036,1,omtiwari001
2868,11055266,"Joe Chu","2023-11-03 19:06:06",5.6036,1,qdcjh1991
2869,11047035,Dali,"2023-11-04 01:46:05",5.6036,2,dalibh
2870,11095809,REIMOTOOKA,"2023-11-04 10:57:14",5.6036,1,reimotooka
2871,11106162,mafuku,"2023-11-04 12:44:07",5.6036,2,mafuku
2872,10965851,Cheeetah,"2023-11-04 20:10:43",5.6036,1,shariq97
2873,11064896,"Jesus Jack","2023-11-04 20:47:56",5.6036,2,jesusjack
2874,11053357,"Thomas Tendron","2023-11-05 00:17:19",5.6036,1,thomastendron
2875,11189517,"Ken Nishino","2023-11-05 02:02:30",5.6036,1,kennishino
2876,11018284,jgama,"2023-11-05 05:07:30",5.6036,2,jgamma
2877,11189535,LSYabe,"2023-11-05 13:51:46",5.6036,1,lsyabe
2878,11190582,allen5251,"2023-11-05 15:44:23",5.6036,2,allen5251
2879,11048977,Overfitter,"2023-11-05 16:47:20",5.6036,1,shuzhao0320
2880,11192908,"Abhi Kamboj","2023-11-05 19:07:47",5.6036,1,abhikamboj1
2881,11195443,"Vadim Novikau","2023-11-06 08:25:27",5.6036,1,imvadzim
2882,11196804,"Mikkel Nielsen","2023-11-06 12:43:40",5.6036,2,mikkelnielsen97
2883,11197941,longjiangzhujiaofan,"2023-11-06 15:54:35",5.6036,2,longjiangzhujiaofan
2884,11007975,"Ricardo Rendall","2023-11-06 20:22:36",5.6036,1,rrendall
2885,11147671,"Mohammad Taha Ranjbar Shirazi","2023-11-06 20:50:27",5.6036,1,mtrshirazi
2886,11164670,"NU MSDS","2023-11-07 04:49:24",5.6036,1,"bailey9,carina720,yuqingxia,zeyangyu"
2887,11153234,"Noh Tae Uk","2023-11-08 07:18:32",5.6036,1,"korani,nohtaeuk"
2888,11145475,master_kong_kong,"2023-11-09 17:59:30",5.6036,1,jinkehe
2889,11121279,"Gaurav Tamba","2023-12-20 00:34:44",5.6036,2,shrike27
2890,11131614,vion,"2023-11-09 21:47:31",5.6036,1,vi2018
2891,11195658,"Raghav Garg 12","2023-11-10 03:39:34",5.6036,2,raghavgarg12
2892,11222318,"Gyuho TAE","2023-11-13 08:02:38",5.6036,2,gyuhotae
2893,10994543,"ANOOP KUMAR V K","2023-11-10 13:53:43",5.6036,2,anoopkumarvk
2894,11186439,"Ryounosuke Kouriki","2023-11-11 09:13:12",5.6036,1,ryounosukekouriki
2895,11091752,kkkkkkkkkkhhhhh,"2023-11-11 16:50:03",5.6036,2,kkkkkkkkkkhhhhh
2896,11086527,"Eugeniusz Ananczuk","2023-11-11 17:25:41",5.6036,1,quanteuan
2897,11229602,"Hari Dasa","2023-11-11 21:03:30",5.6036,1,haridasabr
2898,11108804,rishn1,"2023-11-12 00:54:47",5.6036,1,rishn1
2899,11096196,hs1062,"2023-11-12 02:26:34",5.6036,1,hs1062
2900,11148626,cudawarped,"2023-11-12 06:00:56",5.6036,1,cudawarped
2901,11071002,@alekseiseverin,"2023-11-12 13:26:49",5.6036,1,alekseiseverin
2902,11174966,MattPPPPP,"2023-12-17 17:10:09",5.6036,2,mattppppp
2903,11029030,Taku,"2023-11-20 11:33:00",5.6036,2,tmunyanyi22
2904,11116231,"Prudhvi Sajja","2023-11-13 20:21:19",5.6036,1,prudhvisajja
2905,11239060,"Reto Schneider","2023-11-13 22:38:18",5.6036,1,juhuume
2906,11243415,"Nicklaus Ong","2023-11-14 14:24:08",5.6036,1,nickoftime
2907,11243861,"Sami Hiram","2023-11-14 16:28:08",5.6036,1,samihiram
2908,11165293,"Ronit Das","2023-12-20 03:52:12",5.6036,2,ronitdas
2909,11248128,Kabichev,"2023-11-15 12:21:23",5.6036,1,kabichev
2910,11174756,korff16,"2023-11-17 09:32:56",5.6036,2,korff16
2911,11127671,"Travis Cable","2023-11-15 23:49:09",5.6036,1,traviscable
2912,11251899,"Andrew Colquhoun","2023-11-16 04:45:53",5.6036,1,andrewcolquhoun
2913,11243952,"Shadeer ","2023-11-16 06:43:45",5.6036,1,shadeer
2914,10954491,Fabbasso,"2023-11-16 09:43:36",5.6036,2,fabrizio78
2915,11079489,BetterThanBuffet,"2023-11-16 10:44:49",5.6036,1,"egormirantsov,intdivrot"
2916,10955778,Willy,"2023-11-16 16:55:28",5.6036,2,jdeneva
2917,11252755,"Zoran Agent","2023-11-16 19:08:48",5.6036,1,zoranagent
2918,11257126,"Theresa Huang","2023-11-17 04:14:06",5.6036,1,theresahuang
2919,11187193,"Kévin Marchand","2023-11-30 14:19:37",5.6036,2,kevinmarchand
2920,11057397,Sang1,"2023-11-17 17:52:44",5.6036,1,"ashimwe,phillipvz,quintonm"
2921,11265510,"Henrique Spadim","2023-11-18 19:51:42",5.6036,1,hspadim
2922,11015551,"Shivam Nogain","2023-11-19 05:37:21",5.6036,1,shivamnogain
2923,11068669,yuki77,"2023-11-19 09:39:04",5.6036,1,yuki77
2924,11025087,SheldonCooper59,"2023-11-19 17:22:21",5.6036,1,arthur59
2925,11269795,TeraFlops,"2023-11-19 22:46:53",5.6036,1,sekrier
2926,11211120,Jnchin,"2023-11-27 09:16:36",5.6036,2,jnchin
2927,11247454,jialuehuang,"2023-11-20 06:48:24",5.6036,1,jialuehuang
2928,10995283,5489Group29,"2023-11-21 14:23:54",5.6036,2,"nickyoung4900,rogerluo96"
2929,11051810,"Sachin Sachdeva","2023-11-20 13:25:52",5.6036,1,sachinsachdeva
2930,11244472,Vitaly,"2023-11-20 20:02:36",5.6036,1,vitalyvitaly
2931,11090984,HridayM25,"2023-11-21 10:28:58",5.6036,2,hridaym25
2932,10945856,"musicsir me","2023-12-07 09:18:46",5.6036,2,musicsirme
2933,11282469,"Reed Palmer","2023-11-22 19:29:57",5.6036,1,reedpalmer
2934,11288548,Bill,"2023-11-24 07:52:08",5.6036,1,sosbill
2935,10946810,"LiLe Capital Management","2023-11-25 02:26:09",5.6036,1,"jaynussy,norton956"
2936,11283419,kataiwa,"2023-11-25 11:55:23",5.6036,1,kataiwahirotaka
2937,10966862,"Austen fan","2023-11-25 21:09:01",5.6036,1,austenfan
2938,11003270,ZhouHua-NEU,"2023-11-27 02:28:56",5.6036,1,zhouhua2022
2939,11071699,AnsonChowcm,"2023-11-27 14:33:39",5.6036,1,ansonchowcm
2940,11310760,"Gaby Budel","2023-12-15 21:55:57",5.6036,2,gabybudel
2941,11305024,Vaycheslav,"2023-11-28 07:08:56",5.6036,1,vaycheslav
2942,11273162,"Eugene Kpee","2023-11-28 22:10:52",5.6036,2,eugenekpee
2943,11140602,ll_white_one,"2023-11-28 12:35:48",5.6036,1,llwhiteone
2944,11297577,Catzzz,"2023-11-29 07:15:17",5.6036,2,catzzz
2945,11300469,MeatMen,"2023-11-29 22:15:35",5.6036,2,"karlkareemmelaimi,udaiarneja"
2946,11292734,mileycyrus,"2023-11-30 05:22:25",5.6036,2,mileycyrus
2947,11323109,edsicage,"2023-11-30 02:42:15",5.6036,1,cfchan
2948,11288695,"Samitha Nawarathna","2023-11-30 07:48:12",5.6036,1,samithanawarathna
2949,11189854,ku_ai_ml,"2023-11-30 11:45:20",5.6036,1,kuaiml
2950,11231391,"Ln Chtgnlt","2023-11-30 14:34:24",5.6036,1,lnchtgnlt
2951,11328238,ClintonTom,"2023-12-01 03:04:48",5.6036,1,clintontom
2952,11316908,blerg,"2023-12-05 17:06:51",5.6036,2,ryanchouck
2953,11070384,"Adam Korba","2023-12-01 19:38:42",5.6036,1,adamkorba
2954,11316264,whynotintegration,"2023-12-01 20:33:22",5.6036,2,whynotintegration
2955,10996287,gentleCH,"2023-12-16 11:22:33",5.6036,2,gentlech
2956,11333519,wuchen0405,"2023-12-02 07:37:41",5.6036,1,wuchen0405
2957,11334071,"Sebastian Oleszko","2023-12-02 11:29:55",5.6036,1,sebastianoleszko
2958,11060520,gandalfhaha,"2023-12-03 12:00:01",5.6036,2,gandalfhaha
2959,10947422,"Lagemann Lee","2023-12-03 05:58:10",5.6036,1,"diaorongjie,lagemannlee,zhangjianishangjiao"
2960,11251994,Vamshi0702,"2023-12-03 06:42:52",5.6036,2,vamshi0702
2961,11242421,"Saquib Ahmad","2023-12-03 08:33:36",5.6036,1,saquibahmad
2962,11322353,bigmak90,"2023-12-03 11:56:38",5.6036,1,bigmak90
2963,11318177,"Robin Wan","2023-12-03 23:03:32",5.6036,1,robinwan111
2964,10983724,kkmumu,"2023-12-14 04:33:38",5.6036,2,shangwensun
2965,11104568,samye,"2023-12-20 00:15:15",5.6036,2,samye2000
2966,11350401,"Jonas Elsborg","2023-12-05 10:32:28",5.6036,1,jonaselsborg
2967,11090571,Drlando,"2023-12-05 14:12:55",5.6036,1,drlando
2968,11351615,"Wang Pengjie","2023-12-05 20:32:18",5.6036,2,pengjiewangpj
2969,10988387,"Basu Hela","2023-12-05 20:23:27",5.6036,1,basu1999
2970,11055562,lincardo,"2023-12-06 12:32:20",5.6036,1,lincardo
2971,11005017,asdfhjl,"2023-12-06 13:44:54",5.6036,1,asdfhjl
2972,11313470,"yuya wakatsuki","2023-12-08 09:03:45",5.6036,2,yuyawakatsuki
2973,11361661,"YunHua Song","2023-12-07 07:31:00",5.6036,1,yunhuasong
2974,11357303,"Tony Gan","2023-12-08 01:51:02",5.6036,2,tonygan
2975,11351063,"Zijie Zhao","2023-12-07 12:13:21",5.6036,1,zijzhao1996
2976,11094647,StockNoobs101,"2023-12-20 03:51:36",5.6036,2,"ish0311,manaliashishshah"
2977,11357446,yyyyyyyyyyyyyyyyyy,"2023-12-11 14:25:48",5.6036,2,yyyyyyyyyyyyyyyyyy
2978,11349823,C3034,"2023-12-10 03:37:37",5.6036,2,renng3
2979,11360577,SpaceNSG,"2023-12-08 17:37:56",5.6036,1,spacensg
2980,11330649,Zheye32,"2023-12-08 21:31:13",5.6036,1,zheye32
2981,11347434,"Thomas Land Jr","2023-12-09 22:39:23",5.6036,2,thomaslandjr
2982,11371602,"Bowei Jiang417","2023-12-09 09:19:03",5.6036,1,boweijiang417
2983,10981458,"Miami drillers","2023-12-09 19:57:52",5.6036,1,"gendoso,vitaliistarr1290"
2984,11244553,"not a group","2023-12-09 22:04:11",5.6036,1,"goncalobezerra,nunolas"
2985,11375326,"Tshifhumulo Mapasa","2023-12-11 18:55:11",5.6036,2,tshifhumulomapasa
2986,11039156,HappyML2024,"2023-12-11 00:10:54",5.6036,1,"happyml2024,shakers"
2987,11173613,Sangeeta,"2023-12-11 06:17:55",5.6036,1,sangeeta10233
2988,11288736,"Vince Lam","2023-12-11 06:45:19",5.6036,1,vincenthml
2989,11343331,"SUBRAHMANYA SIVA KUMAR BHAGAVATULA","2023-12-11 11:19:14",5.6036,1,bssivakumar
2990,11175497,"Elena Prokhorova","2023-12-12 01:28:25",5.6036,1,elenaprokhorova
2991,11051144,Elahi,"2023-12-12 02:13:56",5.6036,2,mmelahi
2992,11383745,kaitikwar,"2023-12-12 03:46:48",5.6036,1,kaitikwar
2993,11128780,"Yauheni Semianiuk","2023-12-12 07:23:54",5.6036,2,yauhenisemianiuk
2994,11228088,UsAkA,"2023-12-12 11:34:21",5.6036,1,yuusakaguchi
2995,11012019,"Eugene J. Ryu","2023-12-12 14:06:34",5.6036,1,eugeneryu
2996,11245179,"ExF - Space Coders","2023-12-12 21:26:26",5.6036,2,"alanlopez01,andrewfdanford,chticer"
2997,10944771,"Prince J112","2023-12-13 00:25:09",5.6036,2,"jordanbee,princej112"
2998,10975440,murphykc,"2023-12-13 01:19:47",5.6036,1,murphykc
2999,11387879,husttzy,"2023-12-13 02:35:48",5.6036,2,husttzy1
3000,11362959,WindNA,"2023-12-19 22:27:08",5.6036,2,phongkhonghong
3001,11389559,xiaokuanzhao188,"2023-12-13 08:15:58",5.6036,2,xiaokuanzhao188
3002,11087851,MoneySniper,"2023-12-13 22:07:54",5.6036,2,"husttzy,sherryyyyyyc,zhiminchen"
3003,11389849,kuanduli,"2023-12-13 09:35:55",5.6036,2,kuanduli
3004,11280231,Enchufe13,"2023-12-13 12:46:57",5.6036,2,enchufe13
3005,11386021,tomusca7,"2023-12-18 14:05:08",5.6036,2,tomusca7
3006,10974702,LiuShiqi3,"2023-12-17 01:11:06",5.6036,2,"ellenwang97,gaoyuche,scyyyyyyyyyyyy,shiqiliu3,zzh1248"
3007,11389582,datarobot22,"2023-12-13 20:17:08",5.6036,2,datarobot22
3008,11150362,"Ibtissam AMALOU","2023-12-14 09:05:42",5.6036,2,"anzaloumaima,ibtissamamalou"
3009,11390074,DawsonWong,"2023-12-14 01:50:39",5.6036,2,dawsonwong
3010,11019080,Dainger,"2023-12-15 02:15:07",5.6036,2,sonic2fire
3011,11390291,zhuhan2986,"2023-12-14 07:09:08",5.6036,2,zhuhan2986
3012,11389035,"Feng Xu 35 ","2023-12-14 09:20:44",5.6036,2,fengxu35
3013,11066767,sml0820,"2023-12-14 20:43:55",5.6036,1,sml0820
3014,11385591,Lucas_texxx,"2023-12-16 18:04:29",5.6036,2,lucastexxx
3015,11092173,Yuuki0,"2023-12-16 04:31:33",5.6036,2,yuuki0
3016,10963939,"Submitting at the Close","2023-12-17 00:55:26",5.6036,2,rfeng12
3017,11274645,Bombastik1278,"2023-12-19 18:51:54",5.6036,2,bombastik1278
3018,10972501,Metropolis40,"2023-12-17 13:26:43",5.6036,2,metropolis40
3019,11324549,"rahul dutt","2023-12-17 04:09:43",5.6036,1,rahukdutt
3020,10991130,msok,"2023-12-17 11:27:25",5.6036,2,ms0kol
3021,10986808,JessieLoki1897,"2023-12-20 12:47:36",5.6036,2,"danielz1179,jessieloki1897"
3022,11062876,Lellouche,"2023-12-18 05:29:23",5.6036,1,ferdinandluk
3023,11357781,"Seethal B S","2023-12-20 19:11:55",5.6036,2,seethalbs
3024,10961887,"Ayush Singh","2023-12-18 09:52:12",5.6036,2,adroit2k2
3025,11317217,"Arjun V","2023-12-18 14:43:43",5.6036,1,arjunvenugopal
3026,11342368,PAO,"2023-12-19 10:22:18",5.6036,2,kentaronakata
3027,11315095,"Ester Cifuentes Quiles","2023-12-18 21:03:50",5.6036,1,estercifuentesquiles
3028,10954040,mathieumm,"2023-12-18 22:29:19",5.6036,1,"henri2503,mathieumm"
3029,11255728,AbdelrahmanMokbel1,"2023-12-19 01:30:30",5.6036,1,abdelrahmanmokbel1
3030,11059860,Pet222,"2023-12-19 04:31:33",5.6036,1,petersalamon
3031,11003115,"Scientia Potentia est","2023-12-20 20:58:44",5.6036,2,scientiapotentia
3032,10961172,"Paolo Antonuccio","2023-12-20 08:47:42",5.6036,2,paoloantonuccio
3033,11171791,GlueEater,"2023-12-19 11:12:09",5.6036,2,glueeater
3034,11342103,EdaSchau,"2023-12-19 14:55:45",5.6036,1,"applekk,edaschau,nanjiangdu,yxy2001"
3035,10955184,不亏完不离场,"2023-12-19 17:20:05",5.6036,1,"billyrobert,simonchio,wangzhuohan,z789456sx"
3036,11232615,"pradnya bahulekar","2023-12-20 18:36:38",5.6036,2,pradnyabahulekar
3037,10981446,wangzhen0518,"2023-12-20 09:29:23",5.6036,1,wangzhen0518
3038,10953157,"Chor Seng","2023-12-20 09:59:37",5.6036,1,chorseng
3039,11251479,"Tinaooo Jin","2023-12-20 10:43:54",5.6036,1,tinaooojin
3040,11069524,"Ruicheng Gao","2023-12-20 12:50:23",5.6036,1,ruichenggao
3041,11326117,ArchCoder,"2023-12-20 14:05:42",5.6036,1,archcoder
3042,11215054,thorrr,"2023-12-20 22:14:19",5.6036,1,thorrrrr
3043,11256838,X-Force,"2023-12-20 23:13:21",5.6036,2,"georgeluo1,nuohanluo,pedroduranmonteleone,qjcaustin,siyuandeng"
3044,10963162,"AMSA Team","2023-12-20 23:03:18",5.6036,1,"adelinapidpletko,aditeyagupta,filipborzecki,henrychiu419,julesvtr"
3045,11080188,"Ibne Farabi Shihab","2023-10-19 11:26:49",5.6036,1,farabi1038
3046,11093497,"Benjir Islam Alvee","2023-10-19 11:40:25",5.6036,1,benjirislamalvee
3047,10950396,anmman,"2023-12-19 20:33:30",5.6037,2,anmman
3048,10945002,"Hayri Latif","2023-09-20 23:27:58",5.6037,2,hayrilatif
3049,11083312,"Paras Bhavnani SBU","2023-10-19 13:21:22",5.6037,1,parasbhavnanisbu
3050,11354984,RyotaroAbe,"2023-12-07 00:29:08",5.6038,2,ryotaro45123
3051,11263017,"Tien Hoang","2023-11-18 08:07:45",5.6038,1,minhtien1405
3052,11379649,sesac-jgg,"2023-12-20 08:42:16",5.6039,2,"standr,zave77"
3053,11178994,"Dulguun Nyamgerel","2023-11-10 03:33:43",5.6043,1,dulguunnyamgerel
3054,11334651,"Thomas Warford","2023-12-20 21:44:15",5.6043,1,thomaswarford
3055,11224491,"chen yizi","2023-11-22 12:41:58",5.6044,1,"chenyizi,edwardcotomora,wenhaozhu123"
3056,10999407,"Marc Travaillot","2023-12-03 14:29:41",5.6044,1,fifoufabou
3057,10981162,AndrewL_088,"2023-12-20 12:46:14",5.6047,2,andrewl088
3058,10956508,"Josh Hwang","2023-11-17 17:30:52",5.6047,1,joshhwang
3059,11219370,ML4FUTURE,"2023-12-20 11:14:33",5.6051,1,"kubba123,olehkivernyk"
3060,10966070,"Heorhii Kantsedal","2023-09-25 13:58:10",5.6054,1,georgorg
3061,10952278,PiNzero,"2023-11-09 04:18:56",5.6055,1,pinzero
3062,10955129,"Akhilesh D. Kapse","2023-09-24 10:40:41",5.6058,2,akhileshdkapse
3063,10947705,"Lucas Morin","2023-09-24 11:47:55",5.6058,2,lucasmorin
3064,10953855,laurensvanlaar,"2023-10-01 17:18:18",5.6058,2,l15064956
3065,11035922,"Artificially Intelligent","2023-10-11 02:17:44",5.6058,2,alamjs
3066,11013856,dpblueblue,"2023-11-26 06:03:38",5.6058,2,dpblueblue
3067,11219184,Kari,"2023-11-23 04:18:16",5.6059,1,notareal
3068,11148054,"Xinzhi Yu","2023-11-12 04:13:30",5.6065,2,xinzhiyu0928
3069,11089479,"내이름은 이현구","2023-12-16 22:59:47",5.6067,2,hyungulee95
3070,10999680,June,"2023-10-02 16:04:46",5.6076,1,hyeonjunkim
3071,10987956,"Evan C","2023-10-01 19:15:29",5.6089,1,ecarlso3
3072,11089312,Krypton,"2023-10-30 14:06:22",5.6097,2,situbrian
3073,11128448,eee,"2023-12-20 20:05:50",5.6104,2,dimabrody
3074,11086998,dd335tt,"2023-10-23 12:45:40",5.6121,2,"daikitoda,uchiyama0824"
3075,11094118,"Sagar Mishra","2023-10-19 05:33:42",5.6126,1,necsagar
3076,11164662,"BARBEREAU Pierre-Yves","2023-10-31 20:15:56",5.6132,1,barbereaupierreyves
3077,11072488,"Frank Schindler","2023-12-19 19:50:50",5.6136,2,frankschindler1
3078,11041623,mqqmartingale,"2023-10-25 04:39:12",5.6146,2,"mqqmartingale,yuhanghou"
3079,10958859,"Priyanshu Chaudhary","2023-11-18 17:36:19",5.6147,1,chaudharypriyanshu
3080,11256516,"Jack Zhang","2023-11-17 06:25:54",5.6155,1,zhangyuanchen
3081,11134059,LindeZz,"2023-11-29 08:37:07",5.6158,2,lindezz
3082,11004728,"Shino Lab","2023-10-22 15:48:38",5.6164,2,"kazatotakahashi,yutahatanaka"
3083,11319275,"Core Jermaine","2023-11-30 06:55:29",5.6178,2,corejermaine
3084,11171449,M_R_O-team,"2023-12-19 23:23:27",5.6181,1,"musaalflat,roaamamoun"
3085,11019185,zwg210,"2023-12-03 02:08:16",5.6209,1,"meredithgao,zettayan,zwg210"
3086,11058591,rookiebird2,"2023-10-19 07:22:59",5.6210,1,rookiebird2
3087,11059101,"Anton Bazdyrev","2023-10-25 20:43:32",5.6210,2,abazdyrev
3088,11156830,iralphchristian,"2023-11-06 00:01:22",5.6225,2,maverick128
3089,11105099,"Liu Peng","2023-10-20 23:58:05",5.6232,1,liupeng
3090,11055137,"[Deleted] b05b10d5-4bfe-4110-97ff-d06267942014","2023-10-13 23:54:08",5.6242,1,del=859ee300d85b759c
3091,11264915,"crazy achiever","2023-11-18 16:36:06",5.6260,1,crazyachiever
3092,10985034,minemine,"2023-10-10 07:29:27",5.6265,1,minemine12345678
3093,10958425,"Alfiia Akhatova","2023-10-18 08:27:05",5.6280,1,akhatova
3094,11389147,KirkTienABC,"2023-12-14 02:41:57",5.6289,2,kirktienabc
3095,11016326,"Pranav A","2023-10-22 04:56:32",5.6292,1,pranav47
3096,11105825,"Devesh Kumar","2023-12-17 17:40:28",5.6308,2,deveshkumar021
3097,11061183,yuri-ao,"2023-11-17 03:16:33",5.6317,1,yuriao
3098,10958519,tomy4reel,"2023-11-26 18:17:51",5.6330,2,tomy4reel
3099,10945619,"Suraj Parmar","2023-11-07 03:33:07",5.6352,1,parmarsuraj99
